time,date,sample,hSpO2 (uA),hSpO2 (uA),hSpO2 (uA),hSpO2 (uA),cACC (g),cACC (g),cACC (g)
1570646132.950344,2019-10-09 12:35:32,6651.0,0.0059529999271035194,0.02167299948632717,0.008976999670267105,0.05156699940562248,0.42969998717308044,-0.9340999722480774,-0.09960000216960907
1570646132.950344,2019-10-09 12:35:32,6652.0,0.00584599981084466,0.021548999473452568,0.008922000415623188,0.051568999886512756,0.41940000653266907,-0.9136000275611877,-0.10350000113248825
1570646132.950344,2019-10-09 12:35:32,6653.0,0.005894000176340342,0.021438999101519585,0.008937999606132507,0.05166099965572357,0.3905999958515167,-0.8618000149726868,-0.09229999780654907
1570646132.950344,2019-10-09 12:35:32,6654.0,0.005865999963134527,0.021428000181913376,0.008964999578893185,0.051683999598026276,0.41850000619888306,-0.8461999893188477,-0.08640000224113464
1570646132.950344,2019-10-09 12:35:32,6655.0,0.005917000118643045,0.021393999457359314,0.009012999944388866,0.05204299837350845,0.47119998931884766,-0.8291000127792358,-0.08399999886751175
1570646133.6055923,2019-10-09 12:35:33,6656.0,0.005890999920666218,0.021389000117778778,0.009061000309884548,0.05222199857234955,0.46000000834465027,-0.8324999809265137,-0.08250000327825546
1570646133.6055923,2019-10-09 12:35:33,6657.0,0.005942000076174736,0.021409999579191208,0.009081999771296978,0.05231799930334091,0.451200008392334,-0.8403000235557556,-0.07909999787807465
1570646133.6055923,2019-10-09 12:35:33,6658.0,0.0059369998052716255,0.021345999091863632,0.00913500040769577,0.05233199894428253,0.4487000107765198,-0.8485999703407288,-0.07620000094175339
1570646133.6055923,2019-10-09 12:35:33,6659.0,0.00595800019800663,0.021333999931812286,0.009070999920368195,0.0522489994764328,0.447299987077713,-0.8672000169754028,-0.07370000332593918
1570646133.6055923,2019-10-09 12:35:33,6660.0,0.005960000213235617,0.02130899950861931,0.0090549997985363,0.05224499851465225,0.42719998955726624,-0.8682000041007996,-0.07370000332593918
1570646133.6055923,2019-10-09 12:35:33,6661.0,0.00599699979647994,0.021275000646710396,0.009052000008523464,0.05229499936103821,0.41850000619888306,-0.8755000233650208,-0.0723000019788742
1570646133.6055923,2019-10-09 12:35:33,6662.0,0.005948999896645546,0.021366000175476074,0.009180000051856041,0.052420999854803085,0.42289999127388,-0.8324999809265137,-0.07180000096559525
1570646133.6055923,2019-10-09 12:35:33,6663.0,0.00597799988463521,0.0213639996945858,0.009162000380456448,0.05261100083589554,0.4350999891757965,-0.8422999978065491,-0.061500001698732376
1570646133.6055923,2019-10-09 12:35:33,6664.0,0.0059739998541772366,0.021414000540971756,0.009235000237822533,0.052834998816251755,0.4219000041484833,-0.8960000276565552,-0.06350000202655792
1570646133.6055923,2019-10-09 12:35:33,6665.0,0.005938999820500612,0.021386999636888504,0.009146000258624554,0.0528470017015934,0.39890000224113464,-0.8999000191688538,-0.07370000332593918
1570646133.6055923,2019-10-09 12:35:33,6666.0,0.005932999774813652,0.021366000175476074,0.009235000237822533,0.052685998380184174,0.3862000107765198,-0.923799991607666,-0.06639999896287918
1570646133.6055923,2019-10-09 12:35:33,6667.0,0.005896000191569328,0.021324999630451202,0.009239999577403069,0.05266299843788147,0.36570000648498535,-0.8988999724388123,-0.061500001698732376
1570646133.6055923,2019-10-09 12:35:33,6668.0,0.005884999874979258,0.021320000290870667,0.009247000329196453,0.052494000643491745,0.3837999999523163,-0.8720999956130981,-0.05660000070929527
1570646133.6055923,2019-10-09 12:35:33,6669.0,0.005884999874979258,0.021243000403046608,0.009221999906003475,0.05242300033569336,0.3970000147819519,-0.8755000233650208,-0.0575999990105629
1570646133.6055923,2019-10-09 12:35:33,6670.0,0.005836000200361013,0.021347999572753906,0.009186999872326851,0.05212999880313873,0.3788999915122986,-0.861299991607666,-0.06199999898672104
1570646133.6055923,2019-10-09 12:35:33,6671.0,0.005807000212371349,0.02135000005364418,0.009208000265061855,0.05196800082921982,0.3589000105857849,-0.8794000148773193,-0.0723000019788742
1570646133.6055923,2019-10-09 12:35:33,6672.0,0.005841000005602837,0.021338999271392822,0.009127999655902386,0.05184900015592575,0.361299991607666,-0.9032999873161316,-0.08889999985694885
1570646133.6055923,2019-10-09 12:35:33,6673.0,0.005861999932676554,0.02131599932909012,0.00914399977773428,0.051837000995874405,0.36910000443458557,-0.9086999893188477,-0.10209999978542328
1570646133.6055923,2019-10-09 12:35:33,6674.0,0.00583899999037385,0.021372999995946884,0.009228999726474285,0.05192900076508522,0.3774000108242035,-0.9023000001907349,-0.11180000007152557
1570646133.6055923,2019-10-09 12:35:33,6675.0,0.005849999841302633,0.02143000066280365,0.009112000465393066,0.052000001072883606,0.3594000041484833,-0.9092000126838684,-0.1151999980211258
1570646133.6055923,2019-10-09 12:35:33,6676.0,0.00583200016990304,0.021425999701023102,0.009192000143229961,0.051952000707387924,0.31349998712539673,-0.9125999808311462,-0.11959999799728394
1570646133.6055923,2019-10-09 12:35:33,6677.0,0.005818000063300133,0.021386999636888504,0.009177999570965767,0.05188800022006035,0.2856000065803528,-0.9047999978065491,-0.11670000106096268
1570646133.6055923,2019-10-09 12:35:33,6678.0,0.005762999877333641,0.021435000002384186,0.009180000051856041,0.05198400095105171,0.2777999937534332,-0.9101999998092651,-0.11819999665021896
1570646133.6055923,2019-10-09 12:35:33,6679.0,0.005824999883770943,0.02148500084877014,0.009166999720036983,0.052032001316547394,0.2671000063419342,-0.9160000085830688,-0.12210000306367874
1570646133.6055923,2019-10-09 12:35:33,6680.0,0.005781999789178371,0.021486999467015266,0.00913500040769577,0.05207100138068199,0.25200000405311584,-0.9355000257492065,-0.12939999997615814
1570646133.6055923,2019-10-09 12:35:33,6681.0,0.005807000212371349,0.02151300013065338,0.009212000295519829,0.052028998732566833,0.23389999568462372,-0.9570000171661377,-0.13429999351501465
1570646133.6055923,2019-10-09 12:35:33,6682.0,0.005803999956697226,0.021483000367879868,0.00913500040769577,0.05204499885439873,0.23489999771118164,-0.9750999808311462,-0.12939999997615814
1570646133.60659,2019-10-09 12:35:33,6683.0,0.005843000020831823,0.021580999717116356,0.009169000200927258,0.05205700173974037,0.22750000655651093,-0.9843999743461609,-0.12700000405311584
1570646133.60659,2019-10-09 12:35:33,6684.0,0.005818000063300133,0.021633999422192574,0.00912300031632185,0.051972001791000366,0.21040000021457672,-0.9833999872207642,-0.13089999556541443
1570646133.60659,2019-10-09 12:35:33,6685.0,0.005836000200361013,0.021661000326275826,0.009127999655902386,0.05200200155377388,0.2070000022649765,-0.9794999957084656,-0.12449999898672104
1570646133.60659,2019-10-09 12:35:33,6686.0,0.005814000032842159,0.021661000326275826,0.009192000143229961,0.05211399868130684,0.2061000019311905,-0.9672999978065491,-0.12160000205039978
1570646133.60659,2019-10-09 12:35:33,6687.0,0.005853000096976757,0.021743999794125557,0.009219000115990639,0.05226299911737442,0.2094999998807907,-0.9595000147819519,-0.1225999966263771
1570646134.2587683,2019-10-09 12:35:34,6688.0,0.005822999868541956,0.021740999072790146,0.009271999821066856,0.052326999604701996,0.22120000422000885,-0.9560999870300293,-0.1298999935388565
1570646134.2587683,2019-10-09 12:35:34,6689.0,0.005853000096976757,0.0217250008136034,0.009333999827504158,0.05263400077819824,0.22509999573230743,-0.9595000147819519,-0.12890000641345978
1570646134.2587683,2019-10-09 12:35:34,6690.0,0.005816000048071146,0.021723000332713127,0.009320000186562538,0.052692998200654984,0.211899995803833,-0.9560999870300293,-0.1264999955892563
1570646134.2587683,2019-10-09 12:35:34,6691.0,0.005772000178694725,0.02165200002491474,0.009337999857962132,0.05279399827122688,0.20900000631809235,-0.9491999745368958,-0.12060000002384186
1570646134.2587683,2019-10-09 12:35:34,6692.0,0.005807000212371349,0.021764000877738,0.009379999712109566,0.052935998886823654,0.21729999780654907,-0.9404000043869019,-0.11379999667406082
1570646134.2587683,2019-10-09 12:35:34,6693.0,0.005776999983936548,0.02175300009548664,0.009438999928534031,0.053015999495983124,0.21729999780654907,-0.9359999895095825,-0.10939999669790268
1570646134.2587683,2019-10-09 12:35:34,6694.0,0.005795000120997429,0.021789999678730965,0.009359000250697136,0.05298199877142906,0.21879999339580536,-0.9413999915122986,-0.11330000311136246
1570646134.2587683,2019-10-09 12:35:34,6695.0,0.005795000120997429,0.02176699973642826,0.00938900001347065,0.05281699821352959,0.21969999372959137,-0.9506999850273132,-0.11720000207424164
1570646134.2587683,2019-10-09 12:35:34,6696.0,0.005735999904572964,0.02164500020444393,0.009333999827504158,0.05253300070762634,0.21480000019073486,-0.9624000191688538,-0.12399999797344208
1570646134.2587683,2019-10-09 12:35:34,6697.0,0.005698999855667353,0.02150600031018257,0.009328999556601048,0.052285999059677124,0.21629999577999115,-0.9648000001907349,-0.12890000641345978
1570646134.2587683,2019-10-09 12:35:34,6698.0,0.005688000004738569,0.021340999752283096,0.009317999705672264,0.05199500173330307,0.22609999775886536,-0.9589999914169312,-0.12790000438690186
1570646134.2587683,2019-10-09 12:35:34,6699.0,0.005646999925374985,0.02124899998307228,0.009309000335633755,0.05183300003409386,0.23240000009536743,-0.95169997215271,-0.12449999898672104
1570646134.2587683,2019-10-09 12:35:34,6700.0,0.005681000184267759,0.02118300087749958,0.009297000244259834,0.05173199996352196,0.2363000065088272,-0.9437999725341797,-0.11569999903440475
1570646134.2587683,2019-10-09 12:35:34,6701.0,0.005656000226736069,0.021198999136686325,0.009421000257134438,0.051663000136613846,0.23240000009536743,-0.9398999810218811,-0.11720000207424164
1570646134.2587683,2019-10-09 12:35:34,6702.0,0.005723999813199043,0.021133000031113625,0.009317999705672264,0.05153999850153923,0.2354000061750412,-0.9413999915122986,-0.11720000207424164
1570646134.2587683,2019-10-09 12:35:34,6703.0,0.005650999955832958,0.021098000928759575,0.009298999793827534,0.05155999958515167,0.2451000064611435,-0.9404000043869019,-0.12110000103712082
1570646134.2587683,2019-10-09 12:35:34,6704.0,0.0056489999406039715,0.02104100026190281,0.009356999769806862,0.051603998988866806,0.25099998712539673,-0.9452999830245972,-0.12060000002384186
1570646134.2587683,2019-10-09 12:35:34,6705.0,0.005667000077664852,0.02094300091266632,0.009266999550163746,0.0515809990465641,0.23729999363422394,-0.9531000256538391,-0.11620000004768372
1570646134.2587683,2019-10-09 12:35:34,6706.0,0.005683000199496746,0.021057000383734703,0.009215000085532665,0.05137300118803978,0.23240000009536743,-0.9452999830245972,-0.10989999771118164
1570646134.2587683,2019-10-09 12:35:34,6707.0,0.0056420001201331615,0.021059000864624977,0.009270000271499157,0.05124400183558464,0.23970000445842743,-0.9359999895095825,-0.10599999874830246
1570646134.2587683,2019-10-09 12:35:34,6708.0,0.005640000104904175,0.021093999966979027,0.009242000058293343,0.05121900141239166,0.2476000040769577,-0.9345999956130981,-0.10790000110864639
1570646134.2587683,2019-10-09 12:35:34,6709.0,0.005679000169038773,0.02106899954378605,0.00927400030195713,0.051270000636577606,0.2549000084400177,-0.9375,-0.10740000009536743
1570646134.2587683,2019-10-09 12:35:34,6710.0,0.005671999882906675,0.021144000813364983,0.009265000000596046,0.0512860007584095,0.24899999797344208,-0.9398999810218811,-0.10639999806880951
1570646134.2587683,2019-10-09 12:35:34,6711.0,0.005625999998301268,0.021080000326037407,0.009277000091969967,0.05121200159192085,0.24609999358654022,-0.9413999915122986,-0.1054999977350235
1570646134.2587683,2019-10-09 12:35:34,6712.0,0.005597999785095453,0.02117599919438362,0.00929499976336956,0.05117100104689598,0.24950000643730164,-0.9398999810218811,-0.10740000009536743
1570646134.2587683,2019-10-09 12:35:34,6713.0,0.005657999776303768,0.02114200033247471,0.009263000451028347,0.05120500177145004,0.2533999979496002,-0.9404000043869019,-0.10989999771118164
1570646134.2587683,2019-10-09 12:35:34,6714.0,0.005644000135362148,0.021159999072551727,0.00928100012242794,0.05121000111103058,0.25440001487731934,-0.9369999766349792,-0.1128000020980835
1570646134.2587683,2019-10-09 12:35:34,6715.0,0.005667000077664852,0.021158000454306602,0.009260999970138073,0.05120300129055977,0.24709999561309814,-0.9340999722480774,-0.10939999669790268
1570646134.2587683,2019-10-09 12:35:34,6716.0,0.005636999849230051,0.021188000217080116,0.009201000444591045,0.05114800110459328,0.24709999561309814,-0.9336000084877014,-0.10740000009536743
1570646134.2587683,2019-10-09 12:35:34,6717.0,0.005630000028759241,0.02114200033247471,0.009242000058293343,0.051201000809669495,0.2524000108242035,-0.9340999722480774,-0.10790000110864639
1570646134.2587683,2019-10-09 12:35:34,6718.0,0.005675999913364649,0.02117599919438362,0.009266999550163746,0.05130400136113167,0.2587999999523163,-0.9351000189781189,-0.11079999804496765
1570646134.2587683,2019-10-09 12:35:34,6719.0,0.005665000062435865,0.021198999136686325,0.009248999878764153,0.05143899843096733,0.2549000084400177,-0.9442999958992004,-0.11469999700784683
1570646134.9101615,2019-10-09 12:35:34,6720.0,0.0056489999406039715,0.02122199907898903,0.00929499976336956,0.05148699879646301,0.25290000438690186,-0.9496999979019165,-0.11429999768733978
1570646134.9101615,2019-10-09 12:35:34,6721.0,0.005646999925374985,0.02127699926495552,0.009278999641537666,0.051541998982429504,0.2451000064611435,-0.9477999806404114,-0.10840000212192535
1570646134.9101615,2019-10-09 12:35:34,6722.0,0.005679000169038773,0.021285999566316605,0.009260999970138073,0.051568999886512756,0.2401999980211258,-0.9437999725341797,-0.1054999977350235
1570646134.9101615,2019-10-09 12:35:34,6723.0,0.005710999947041273,0.021268000826239586,0.009317999705672264,0.05167900025844574,0.24369999766349792,-0.9390000104904175,-0.10499999672174454
1570646135.0355384,2019-10-09 12:35:35,6724.0,0.005685000214725733,0.021331999450922012,0.009297000244259834,0.051777999848127365,0.24799999594688416,-0.9404000043869019,-0.10599999874830246
1570646135.0355384,2019-10-09 12:35:35,6725.0,0.005698999855667353,0.021352000534534454,0.009328999556601048,0.05182600021362305,0.24950000643730164,-0.9409000277519226,-0.10639999806880951
1570646135.0355384,2019-10-09 12:35:35,6726.0,0.005652999971061945,0.021379999816417694,0.009343000128865242,0.0519540011882782,0.24660000205039978,-0.9434000253677368,-0.10890000313520432
1570646135.0355384,2019-10-09 12:35:35,6727.0,0.005683000199496746,0.021407000720500946,0.00937000010162592,0.0519770011305809,0.24799999594688416,-0.9390000104904175,-0.11230000108480453
1570646135.0355384,2019-10-09 12:35:35,6728.0,0.005692000035196543,0.021393999457359314,0.009379999712109566,0.05213199928402901,0.25099998712539673,-0.9404000043869019,-0.11379999667406082
1570646135.0355384,2019-10-09 12:35:35,6729.0,0.005760999862104654,0.02144400030374527,0.009336000308394432,0.05216699838638306,0.25540000200271606,-0.9423999786376953,-0.11869999766349792
1570646135.0355384,2019-10-09 12:35:35,6730.0,0.00571999978274107,0.021462000906467438,0.009332000277936459,0.052212998270988464,0.25200000405311584,-0.9506999850273132,-0.11869999766349792
1570646135.0355384,2019-10-09 12:35:35,6731.0,0.00570600014179945,0.02154500037431717,0.00937699992209673,0.05232900008559227,0.24660000205039978,-0.9473000168800354,-0.11429999768733978
1570646135.0365386,2019-10-09 12:35:35,6732.0,0.005679000169038773,0.021548999473452568,0.009360999800264835,0.05235400050878525,0.24709999561309814,-0.9394999742507935,-0.10840000212192535
1570646135.0365386,2019-10-09 12:35:35,6733.0,0.005694999825209379,0.021571999415755272,0.009425000287592411,0.052515000104904175,0.2524000108242035,-0.9345999956130981,-0.10740000009536743
1570646135.0365386,2019-10-09 12:35:35,6734.0,0.0057470002211630344,0.021626999601721764,0.00944599974900484,0.052643001079559326,0.25589999556541443,-0.9336000084877014,-0.11079999804496765
1570646135.0365386,2019-10-09 12:35:35,6735.0,0.005665000062435865,0.021612999960780144,0.009421000257134438,0.05264100059866905,0.25540000200271606,-0.9413999915122986,-0.11469999700784683
1570646135.0365386,2019-10-09 12:35:35,6736.0,0.005667000077664852,0.021626999601721764,0.009399999864399433,0.05262700095772743,0.25099998712539673,-0.9419000148773193,-0.11379999667406082
1570646135.0365386,2019-10-09 12:35:35,6737.0,0.005700999870896339,0.021555999293923378,0.009477999992668629,0.052414000034332275,0.25049999356269836,-0.9467999935150146,-0.11129999905824661
1570646135.0365386,2019-10-09 12:35:35,6738.0,0.005683000199496746,0.021354999393224716,0.009441000409424305,0.0521869994699955,0.25200000405311584,-0.9409000277519226,-0.10689999908208847
1570646135.0365386,2019-10-09 12:35:35,6739.0,0.005636999849230051,0.021236000582575798,0.009428000077605247,0.052028998732566833,0.25589999556541443,-0.9359999895095825,-0.10840000212192535
1570646135.0365386,2019-10-09 12:35:35,6740.0,0.005621000193059444,0.021126000210642815,0.009415999986231327,0.051917001605033875,0.2549000084400177,-0.9340999722480774,-0.10890000313520432
1570646135.0365386,2019-10-09 12:35:35,6741.0,0.005563999991863966,0.021098000928759575,0.00937699992209673,0.05188800022006035,0.2583000063896179,-0.9375,-0.11129999905824661
1570646135.0365386,2019-10-09 12:35:35,6742.0,0.005568999797105789,0.021043000742793083,0.009464000351727009,0.0518530011177063,0.26420000195503235,-0.9398999810218811,-0.1128000020980835
1570646135.0365386,2019-10-09 12:35:35,6743.0,0.005621000193059444,0.02100200019776821,0.009417999535799026,0.05188800022006035,0.27149999141693115,-0.9413999915122986,-0.1128000020980835
1570646135.0365386,2019-10-09 12:35:35,6744.0,0.005628000013530254,0.020979000255465508,0.009451000019907951,0.05186700075864792,0.2827000021934509,-0.9423999786376953,-0.11180000007152557
1570646135.0365386,2019-10-09 12:35:35,6745.0,0.00558000011369586,0.020927000790834427,0.009514999575912952,0.0518140010535717,0.29789999127388,-0.9326000213623047,-0.11469999700784683
1570646135.0365386,2019-10-09 12:35:35,6746.0,0.0055320002138614655,0.020924000069499016,0.009437000378966331,0.0518140010535717,0.3052000105381012,-0.9320999979972839,-0.12349999696016312
1570646135.0365386,2019-10-09 12:35:35,6747.0,0.00558699993416667,0.020879000425338745,0.009444000199437141,0.05171100050210953,0.30320000648498535,-0.9218999743461609,-0.1348000019788742
1570646135.0375366,2019-10-09 12:35:35,6748.0,0.005623999983072281,0.020891999825835228,0.009336000308394432,0.05154399946331978,0.2919999957084656,-0.9179999828338623,-0.1348000019788742
1570646135.0375366,2019-10-09 12:35:35,6749.0,0.005613999906927347,0.020879000425338745,0.009310999885201454,0.051527999341487885,0.28760001063346863,-0.9110999703407288,-0.13279999792575836
1570646135.0375366,2019-10-09 12:35:35,6750.0,0.0056329998187720776,0.02095399983227253,0.009297000244259834,0.051601000130176544,0.29589998722076416,-0.9003999829292297,-0.12939999997615814
1570646135.0375366,2019-10-09 12:35:35,6751.0,0.005665000062435865,0.02093599922955036,0.00937000010162592,0.051635999232530594,0.3061999976634979,-0.9077000021934509,-0.12890000641345978
1570646135.5132618,2019-10-09 12:35:35,6752.0,0.0056489999406039715,0.020944999530911446,0.009327000007033348,0.05157399922609329,0.288100004196167,-0.9276999831199646,-0.1371999979019165
1570646135.5132618,2019-10-09 12:35:35,6753.0,0.005698999855667353,0.02093599922955036,0.009298999793827534,0.05139100179076195,0.27489998936653137,-0.9262999892234802,-0.1445000022649765
1570646135.5132618,2019-10-09 12:35:35,6754.0,0.005681000184267759,0.020976999774575233,0.009219000115990639,0.05136299878358841,0.27000001072883606,-0.9394999742507935,-0.14499999582767487
1570646135.5132618,2019-10-09 12:35:35,6755.0,0.005694999825209379,0.020969999954104424,0.009228999726474285,0.05142499879002571,0.26660001277923584,-0.9390000104904175,-0.14790000021457672
1570646135.5132618,2019-10-09 12:35:35,6756.0,0.005723999813199043,0.020972000434994698,0.009265000000596046,0.05159899964928627,0.2705000042915344,-0.9276999831199646,-0.15379999577999115
1570646135.5132618,2019-10-09 12:35:35,6757.0,0.005688000004738569,0.021006999537348747,0.009258000180125237,0.05172500014305115,0.2827000021934509,-0.9229000210762024,-0.15230000019073486
1570646135.5132618,2019-10-09 12:35:35,6758.0,0.005694999825209379,0.02102700062096119,0.00927400030195713,0.051876001060009,0.27390000224113464,-0.9404000043869019,-0.1459999978542328
1570646135.5132618,2019-10-09 12:35:35,6759.0,0.00571999978274107,0.021080000326037407,0.009305999614298344,0.05204299837350845,0.2660999894142151,-0.9477999806404114,-0.14059999585151672
1570646135.5132618,2019-10-09 12:35:35,6760.0,0.005663000047206879,0.021144000813364983,0.00937000010162592,0.05233599990606308,0.2759000062942505,-0.9394999742507935,-0.1421000063419342
1570646135.5132618,2019-10-09 12:35:35,6761.0,0.005663000047206879,0.021177999675273895,0.00945299956947565,0.05260799825191498,0.2831999957561493,-0.9355000257492065,-0.14650000631809235
1570646135.5132618,2019-10-09 12:35:35,6762.0,0.005667000077664852,0.021265000104904175,0.009441000409424305,0.05285999923944473,0.29350000619888306,-0.9243000149726868,-0.1469999998807907
1570646135.5132618,2019-10-09 12:35:35,6763.0,0.005671999882906675,0.021317999809980392,0.009511999785900116,0.05308699980378151,0.29589998722076416,-0.9243000149726868,-0.14650000631809235
1570646135.5132618,2019-10-09 12:35:35,6764.0,0.005657999776303768,0.02129499986767769,0.009557999670505524,0.05319900065660477,0.2904999852180481,-0.9307000041007996,-0.14790000021457672
1570646135.5132618,2019-10-09 12:35:35,6765.0,0.005646999925374985,0.021292999386787415,0.00963400024920702,0.053296998143196106,0.2915000021457672,-0.9336000084877014,-0.15189999341964722
1570646135.5132618,2019-10-09 12:35:35,6766.0,0.005646999925374985,0.021359000355005264,0.009665999561548233,0.053470999002456665,0.302700012922287,-0.9355000257492065,-0.15279999375343323
1570646135.5132618,2019-10-09 12:35:35,6767.0,0.005630000028759241,0.02133600041270256,0.009657000191509724,0.05361099913716316,0.301800012588501,-0.9286999702453613,-0.15139999985694885
1570646135.5132618,2019-10-09 12:35:35,6768.0,0.005657999776303768,0.021412000060081482,0.0096859997138381,0.05376699939370155,0.30320000648498535,-0.92330002784729,-0.14990000426769257
1570646135.5132618,2019-10-09 12:35:35,6769.0,0.005650999955832958,0.021508000791072845,0.009713999927043915,0.053961001336574554,0.3109999895095825,-0.9110999703407288,-0.1509000062942505
1570646135.5132618,2019-10-09 12:35:35,6770.0,0.005681000184267759,0.02148500084877014,0.009754999540746212,0.05414700135588646,0.31690001487731934,-0.9125999808311462,-0.15479999780654907
1570646135.5132618,2019-10-09 12:35:35,6771.0,0.005663000047206879,0.021497000008821487,0.009846000000834465,0.054304998368024826,0.32280001044273376,-0.9330999851226807,-0.155799999833107
1570646135.5132618,2019-10-09 12:35:35,6772.0,0.005640000104904175,0.02154500037431717,0.009852999821305275,0.05433199927210808,0.3061999976634979,-0.9394999742507935,-0.15039999783039093
1570646135.5142608,2019-10-09 12:35:35,6773.0,0.005623999983072281,0.02148500084877014,0.009802999906241894,0.05416899919509888,0.28760001063346863,-0.9164999723434448,-0.14399999380111694
1570646135.5142608,2019-10-09 12:35:35,6774.0,0.005563999991863966,0.02137799933552742,0.00986700039356947,0.054055001586675644,0.29249998927116394,-0.9106000065803528,-0.13920000195503235
