time,date,sample,hSpO2 (uA),hSpO2 (uA),hSpO2 (uA),hSpO2 (uA),cACC (g),cACC (g),cACC (g)
1570560670.9884772,2019-10-08 12:51:10,4400.0,0.005692000035196543,0.018038000911474228,0.005944000091403723,0.04567600041627884,0.18799999356269836,-0.9208999872207642,-0.24320000410079956
1570560670.9884772,2019-10-08 12:51:10,4401.0,0.005692000035196543,0.018052000552415848,0.00599699979647994,0.045605000108480453,0.18459999561309814,-0.9276999831199646,-0.24269999563694
1570560670.9884772,2019-10-08 12:51:10,4402.0,0.005675999913364649,0.01802399940788746,0.005985000170767307,0.045625001192092896,0.18019999563694,-0.9315999746322632,-0.24169999361038208
1570560670.9884772,2019-10-08 12:51:10,4403.0,0.00571999978274107,0.018108999356627464,0.00596500001847744,0.045712001621723175,0.18019999563694,-0.9164999723434448,-0.24369999766349792
1570560670.9884772,2019-10-08 12:51:10,4404.0,0.0057219997979700565,0.018124999478459358,0.006000999826937914,0.045736998319625854,0.18410000205039978,-0.9185000061988831,-0.24120000004768372
1570560670.9884772,2019-10-08 12:51:10,4405.0,0.005688000004738569,0.01811400055885315,0.006008000113070011,0.045820001512765884,0.17679999768733978,-0.9291999936103821,-0.24120000004768372
1570560670.9884772,2019-10-08 12:51:10,4406.0,0.0057379999198019505,0.018105000257492065,0.006031000055372715,0.0458500012755394,0.17919999361038208,-0.9355000257492065,-0.24410000443458557
1570560670.9884772,2019-10-08 12:51:10,4407.0,0.005671999882906675,0.018149999901652336,0.006029000040143728,0.04589800164103508,0.18310000002384186,-0.9355000257492065,-0.2476000040769577
1570560671.6457198,2019-10-08 12:51:11,4408.0,0.005727000068873167,0.01819399930536747,0.006031000055372715,0.04597499966621399,0.19040000438690186,-0.9336000084877014,-0.25200000405311584
1570560671.6457198,2019-10-08 12:51:11,4409.0,0.005698999855667353,0.018188999965786934,0.006051999982446432,0.04600299894809723,0.19290000200271606,-0.9315999746322632,-0.2515000104904175
1570560671.6457198,2019-10-08 12:51:11,4410.0,0.005762999877333641,0.018214000388979912,0.006035999860614538,0.04602599889039993,0.19189999997615814,-0.9282000064849854,-0.25049999356269836
1570560671.6457198,2019-10-08 12:51:11,4411.0,0.005681000184267759,0.0182460006326437,0.006033000070601702,0.04609699919819832,0.1875,-0.9272000193595886,-0.24369999766349792
1570560671.6457198,2019-10-08 12:51:11,4412.0,0.005700999870896339,0.018163999542593956,0.006047000177204609,0.04611099883913994,0.17630000412464142,-0.9434000253677368,-0.25
1570560671.6457198,2019-10-08 12:51:11,4413.0,0.005690000019967556,0.01811099983751774,0.006058999802917242,0.04602399840950966,0.17679999768733978,-0.9423999786376953,-0.25
1570560671.6457198,2019-10-08 12:51:11,4414.0,0.005669000092893839,0.017974000424146652,0.006020000204443932,0.04590500146150589,0.1729000061750412,-0.9394999742507935,-0.25099998712539673
1570560671.6457198,2019-10-08 12:51:11,4415.0,0.005659999791532755,0.017903000116348267,0.006080999970436096,0.045813001692295074,0.17630000412464142,-0.9423999786376953,-0.25290000438690186
1570560671.6457198,2019-10-08 12:51:11,4416.0,0.005582000128924847,0.017873000353574753,0.006033000070601702,0.04575999826192856,0.17870000004768372,-0.9369999766349792,-0.2485000044107437
1570560671.6457198,2019-10-08 12:51:11,4417.0,0.005621000193059444,0.01777300052344799,0.006068000104278326,0.045736998319625854,0.17820000648498535,-0.9375,-0.2485000044107437
1570560671.6457198,2019-10-08 12:51:11,4418.0,0.005625999998301268,0.0178459994494915,0.006041999906301498,0.04572400078177452,0.17720000445842743,-0.9326000213623047,-0.2476000040769577
1570560671.6457198,2019-10-08 12:51:11,4419.0,0.005625999998301268,0.017829999327659607,0.005998999811708927,0.04565500095486641,0.17579999566078186,-0.9258000254631042,-0.24459999799728394
1570560671.6457198,2019-10-08 12:51:11,4420.0,0.005640000104904175,0.017792999744415283,0.006076999939978123,0.04565000161528587,0.17239999771118164,-0.9307000041007996,-0.23929999768733978
1570560671.6457198,2019-10-08 12:51:11,4421.0,0.005628000013530254,0.01785299926996231,0.006029000040143728,0.045639000833034515,0.17139999568462372,-0.9185000061988831,-0.23579999804496765
1570560671.6457198,2019-10-08 12:51:11,4422.0,0.005578000098466873,0.01779099926352501,0.0060720001347362995,0.04559300094842911,0.16850000619888306,-0.9121000170707703,-0.2328999936580658
1570560671.6457198,2019-10-08 12:51:11,4423.0,0.00559200020506978,0.01771100051701069,0.00597199983894825,0.045632001012563705,0.17239999771118164,-0.926800012588501,-0.23440000414848328
1570560671.6457198,2019-10-08 12:51:11,4424.0,0.005613999906927347,0.017669999971985817,0.006039999891072512,0.0455860011279583,0.1703999936580658,-0.9247999787330627,-0.23729999363422394
1570560671.6457198,2019-10-08 12:51:11,4425.0,0.005572999827563763,0.01765800081193447,0.0060629998333752155,0.045584000647068024,0.1703999936580658,-0.9359999895095825,-0.23929999768733978
1570560671.6457198,2019-10-08 12:51:11,4426.0,0.005555000156164169,0.017714999616146088,0.006016999948769808,0.04570300132036209,0.18019999563694,-0.9301999807357788,-0.24070000648498535
1570560671.6457198,2019-10-08 12:51:11,4427.0,0.0055599999614059925,0.017676999792456627,0.006004000082612038,0.045733001083135605,0.18160000443458557,-0.9229000210762024,-0.24169999361038208
1570560671.6457198,2019-10-08 12:51:11,4428.0,0.005609999876469374,0.0176829993724823,0.006033000070601702,0.04574200138449669,0.17870000004768372,-0.913100004196167,-0.23970000445842743
1570560671.6457198,2019-10-08 12:51:11,4429.0,0.005555000156164169,0.017705999314785004,0.006016999948769808,0.04567600041627884,0.17430000007152557,-0.9169999957084656,-0.24120000004768372
1570560671.6457198,2019-10-08 12:51:11,4430.0,0.005537000019103289,0.01768999919295311,0.006060999818146229,0.045733001083135605,0.1703999936580658,-0.9204000234603882,-0.24269999563694
1570560671.6457198,2019-10-08 12:51:11,4431.0,0.005539000034332275,0.017666999250650406,0.006037999875843525,0.04581499844789505,0.17430000007152557,-0.9121000170707703,-0.2485000044107437
1570560671.6457198,2019-10-08 12:51:11,4432.0,0.005568999797105789,0.017669999971985817,0.00599699979647994,0.045805998146533966,0.1753000020980835,-0.9384999871253967,-0.25
1570560671.6457198,2019-10-08 12:51:11,4433.0,0.005547999870032072,0.017676999792456627,0.006022000219672918,0.045844998210668564,0.16359999775886536,-0.9409000277519226,-0.25679999589920044
1570560671.6457198,2019-10-08 12:51:11,4434.0,0.00558000011369586,0.017656000331044197,0.006051999982446432,0.045798998326063156,0.17090000212192535,-0.9330999851226807,-0.263700008392334
1570560671.6457198,2019-10-08 12:51:11,4435.0,0.005561999976634979,0.017660999670624733,0.0060259997844696045,0.045827001333236694,0.1738000065088272,-0.9384999871253967,-0.26269999146461487
1570560671.6457198,2019-10-08 12:51:11,4436.0,0.005518000107258558,0.017712999135255814,0.006051999982446432,0.045885998755693436,0.17090000212192535,-0.9394999742507935,-0.2671000063419342
1570560671.6457198,2019-10-08 12:51:11,4437.0,0.005497999954968691,0.017642000690102577,0.006041999906301498,0.04586600139737129,0.17139999568462372,-0.9369999766349792,-0.26809999346733093
1570560671.6457198,2019-10-08 12:51:11,4438.0,0.005566000007092953,0.017656000331044197,0.006014999933540821,0.04593399912118912,0.17239999771118164,-0.9375,-0.2685999870300293
1570560671.646717,2019-10-08 12:51:11,4439.0,0.005541000049561262,0.01771100051701069,0.00597199983894825,0.045892998576164246,0.1738000065088272,-0.9297000169754028,-0.27000001072883606
1570560672.2481112,2019-10-08 12:51:12,4440.0,0.005545999854803085,0.01769299991428852,0.006033000070601702,0.04592299833893776,0.17190000414848328,-0.9336000084877014,-0.26809999346733093
1570560672.2481112,2019-10-08 12:51:12,4441.0,0.005495000164955854,0.017720000818371773,0.006023999769240618,0.04592299833893776,0.16750000417232513,-0.9413999915122986,-0.26660001277923584
1570560672.2481112,2019-10-08 12:51:12,4442.0,0.005504999775439501,0.017666999250650406,0.006060999818146229,0.04592999815940857,0.16500000655651093,-0.9307000041007996,-0.2655999958515167
1570560672.2481112,2019-10-08 12:51:12,4443.0,0.005576000083237886,0.0177180003374815,0.00597199983894825,0.04596399888396263,0.16699999570846558,-0.9214000105857849,-0.2655999958515167
1570560672.3807547,2019-10-08 12:51:12,4444.0,0.00558699993416667,0.017734000459313393,0.005985000170767307,0.045993998646736145,0.1679999977350235,-0.9204000234603882,-0.26460000872612
1570560672.3807547,2019-10-08 12:51:12,4445.0,0.005501999985426664,0.017743000760674477,0.006041999906301498,0.045986998826265335,0.16990000009536743,-0.9307000041007996,-0.2685999870300293
1570560672.3807547,2019-10-08 12:51:12,4446.0,0.0055599999614059925,0.01775199919939041,0.006035999860614538,0.046045999974012375,0.16599999368190765,-0.9330999851226807,-0.26809999346733093
1570560672.3807547,2019-10-08 12:51:12,4447.0,0.005452000070363283,0.01773099973797798,0.0060259997844696045,0.04603299871087074,0.1679999977350235,-0.9282000064849854,-0.2671000063419342
1570560672.3807547,2019-10-08 12:51:12,4448.0,0.005510999821126461,0.017792999744415283,0.006020000204443932,0.046066999435424805,0.16599999368190765,-0.9247999787330627,-0.2671000063419342
1570560672.3807547,2019-10-08 12:51:12,4449.0,0.005543999839574099,0.017808999866247177,0.006010000128298998,0.04603499919176102,0.1665000021457672,-0.923799991607666,-0.2671000063419342
1570560672.3807547,2019-10-08 12:51:12,4450.0,0.0055320002138614655,0.017812000587582588,0.006006000097841024,0.046066999435424805,0.16500000655651093,-0.9297000169754028,-0.2685999870300293
1570560672.3807547,2019-10-08 12:51:12,4451.0,0.005497999954968691,0.01785999909043312,0.006012999918311834,0.04602999985218048,0.16850000619888306,-0.9301999807357788,-0.2685999870300293
1570560672.3807547,2019-10-08 12:51:12,4452.0,0.005524999927729368,0.017916999757289886,0.006037999875843525,0.0460439994931221,0.16750000417232513,-0.9315999746322632,-0.2705000042915344
1570560672.3807547,2019-10-08 12:51:12,4453.0,0.0055320002138614655,0.017928000539541245,0.005969000048935413,0.04609899967908859,0.16750000417232513,-0.9359999895095825,-0.2709999978542328
1570560672.3817549,2019-10-08 12:51:12,4454.0,0.005555000156164169,0.017909999936819077,0.0059830001555383205,0.046066999435424805,0.16990000009536743,-0.9315999746322632,-0.2720000147819519
1570560672.3817549,2019-10-08 12:51:12,4455.0,0.005541000049561262,0.017921000719070435,0.006004000082612038,0.046059999614953995,0.17190000414848328,-0.9175000190734863,-0.2720000147819519
1570560672.3817549,2019-10-08 12:51:12,4456.0,0.005570999812334776,0.017974000424146652,0.006014999933540821,0.04594999924302101,0.1665000021457672,-0.9434000253677368,-0.2705000042915344
1570560672.3817549,2019-10-08 12:51:12,4457.0,0.0055069997906684875,0.01786700077354908,0.006022000219672918,0.04583600163459778,0.163100004196167,-0.9434000253677368,-0.2734000086784363
1570560672.3817549,2019-10-08 12:51:12,4458.0,0.005495000164955854,0.017746999859809875,0.005948999896645546,0.045625001192092896,0.16500000655651093,-0.9320999979972839,-0.27730000019073486
1570560672.3817549,2019-10-08 12:51:12,4459.0,0.005510999821126461,0.017789000645279884,0.005942000076174736,0.045343998819589615,0.16459999978542328,-0.9336000084877014,-0.27250000834465027
1570560672.3817549,2019-10-08 12:51:12,4460.0,0.005534000229090452,0.017822999507188797,0.005991999991238117,0.04517199844121933,0.16019999980926514,-0.9883000254631042,-0.2612000107765198
1570560672.3817549,2019-10-08 12:51:12,4461.0,0.005524999927729368,0.017971999943256378,0.00599699979647994,0.044874999672174454,0.17430000007152557,-0.9818999767303467,-0.2587999999523163
1570560672.3817549,2019-10-08 12:51:12,4462.0,0.005609999876469374,0.01835400052368641,0.006016999948769808,0.044404998421669006,0.1875,-0.9096999764442444,-0.26809999346733093
1570560672.3817549,2019-10-08 12:51:12,4463.0,0.005776999983936548,0.01889600045979023,0.006051999982446432,0.04413500055670738,0.18359999358654022,-0.8788999915122986,-0.27149999141693115
1570560672.3817549,2019-10-08 12:51:12,4464.0,0.005752000026404858,0.019308000802993774,0.0060789999552071095,0.04397999867796898,0.1875,-0.8833000063896179,-0.27000001072883606
1570560672.3817549,2019-10-08 12:51:12,4465.0,0.005750000011175871,0.019589999690651894,0.0060629998333752155,0.04388999938964844,0.18359999358654022,-0.8964999914169312,-0.2612000107765198
1570560672.3817549,2019-10-08 12:51:12,4466.0,0.005630000028759241,0.01963300071656704,0.006101999897509813,0.04386100172996521,0.18160000443458557,-0.9204000234603882,-0.2583000063896179
1570560672.3817549,2019-10-08 12:51:12,4467.0,0.005650999955832958,0.019443999975919724,0.006107000168412924,0.0439319983124733,0.1776999980211258,-0.926800012588501,-0.2515000104904175
1570560672.3817549,2019-10-08 12:51:12,4468.0,0.005646999925374985,0.019361000508069992,0.006070000119507313,0.04393399879336357,0.18359999358654022,-0.8910999894142151,-0.260699987411499
1570560672.3817549,2019-10-08 12:51:12,4469.0,0.005634999834001064,0.019215000793337822,0.006047000177204609,0.04396999999880791,0.17870000004768372,-0.8906000256538391,-0.259799987077713
1570560672.3817549,2019-10-08 12:51:12,4470.0,0.005563999991863966,0.018882999196648598,0.006140999961644411,0.044036999344825745,0.17329999804496765,-0.9355000257492065,-0.2524000108242035
1570560672.3817549,2019-10-08 12:51:12,4471.0,0.005530000198632479,0.0185759998857975,0.006070000119507313,0.04412199929356575,0.18019999563694,-0.9369999766349792,-0.2549000084400177
1570560672.8993695,2019-10-08 12:51:12,4472.0,0.005491000134497881,0.0183470007032156,0.006093000061810017,0.04418100044131279,0.1753000020980835,-0.9185000061988831,-0.25929999351501465
1570560672.8993695,2019-10-08 12:51:12,4473.0,0.005543999839574099,0.018123000860214233,0.006107000168412924,0.044238001108169556,0.17720000445842743,-0.8974999785423279,-0.26759999990463257
1570560672.8993695,2019-10-08 12:51:12,4474.0,0.005468000192195177,0.01803099922835827,0.006093000061810017,0.044404998421669006,0.17720000445842743,-0.9282000064849854,-0.26170000433921814
1570560672.8993695,2019-10-08 12:51:12,4475.0,0.005481999833136797,0.017873000353574753,0.0061610001139342785,0.0447239987552166,0.1826000064611435,-0.9506999850273132,-0.26899999380111694
1570560672.8993695,2019-10-08 12:51:12,4476.0,0.005435999948531389,0.017802000045776367,0.006134000141173601,0.045086998492479324,0.18019999563694,-0.913100004196167,-0.2705000042915344
1570560672.8993695,2019-10-08 12:51:12,4477.0,0.005392000079154968,0.017663000151515007,0.006093000061810017,0.04546099901199341,0.17970000207424164,-0.9101999998092651,-0.2709999978542328
1570560672.8993695,2019-10-08 12:51:12,4478.0,0.005452000070363283,0.017566999420523643,0.0060789999552071095,0.045834001153707504,0.17720000445842743,-0.9301999807357788,-0.27250000834465027
1570560672.8993695,2019-10-08 12:51:12,4479.0,0.005371999926865101,0.0175160001963377,0.006085999775677919,0.046303000301122665,0.17919999361038208,-0.9526000022888184,-0.27250000834465027
1570560672.8993695,2019-10-08 12:51:12,4480.0,0.005382999777793884,0.017488999292254448,0.00609700009226799,0.046608999371528625,0.18209999799728394,-0.9365000128746033,-0.2777999937534332
1570560672.8993695,2019-10-08 12:51:12,4481.0,0.005348999984562397,0.017488999292254448,0.0060629998333752155,0.04680899903178215,0.17919999361038208,-0.9243000149726868,-0.27639999985694885
1570560672.8993695,2019-10-08 12:51:12,4482.0,0.005355999805033207,0.01742500066757202,0.006056000012904406,0.04690200090408325,0.18119999766349792,-0.9359999895095825,-0.2754000127315521
1570560672.8993695,2019-10-08 12:51:12,4483.0,0.005381000228226185,0.017441000789403915,0.006064999848604202,0.046778999269008636,0.1826000064611435,-0.9463000297546387,-0.2685999870300293
1570560672.8993695,2019-10-08 12:51:12,4484.0,0.005371999926865101,0.017506999894976616,0.0059739998541772366,0.04629800096154213,0.17870000004768372,-1.038599967956543,-0.25200000405311584
1570560672.8993695,2019-10-08 12:51:12,4485.0,0.005526999942958355,0.01810000091791153,0.006049000192433596,0.044808000326156616,0.19920000433921814,-0.9779999852180481,-0.27250000834465027
1570560672.8993695,2019-10-08 12:51:12,4486.0,0.005617000162601471,0.018744999542832375,0.006023999769240618,0.04405299946665764,0.19429999589920044,-0.8314999938011169,-0.2754000127315521
1570560672.8993695,2019-10-08 12:51:12,4487.0,0.005634999834001064,0.019308000802993774,0.006064999848604202,0.04390899837017059,0.1973000019788742,-0.8672000169754028,-0.2768999934196472
1570560672.8993695,2019-10-08 12:51:12,4488.0,0.0056489999406039715,0.01960800029337406,0.005975999869406223,0.04382399842143059,0.20020000636577606,-0.864300012588501,-0.2793000042438507
1570560672.8993695,2019-10-08 12:51:12,4489.0,0.005621000193059444,0.019352000206708908,0.006004000082612038,0.043869998306035995,0.19480000436306,-0.875,-0.2728999853134155
1570560672.8993695,2019-10-08 12:51:12,4490.0,0.00558699993416667,0.0187819991260767,0.006047000177204609,0.04400699958205223,0.19380000233650208,-0.9082000255584717,-0.26269999146461487
1570560672.8993695,2019-10-08 12:51:12,4491.0,0.005495000164955854,0.018358999863266945,0.006008000113070011,0.044192999601364136,0.19429999589920044,-0.9351000189781189,-0.260699987411499
1570560672.8993695,2019-10-08 12:51:12,4492.0,0.005491000134497881,0.018137000501155853,0.006035999860614538,0.04435500130057335,0.19089999794960022,-0.9179999828338623,-0.2621999979019165
1570560672.9003668,2019-10-08 12:51:12,4493.0,0.005437999963760376,0.017960000783205032,0.006029000040143728,0.04447200149297714,0.18850000202655792,-0.9253000020980835,-0.2685999870300293
1570560672.9003668,2019-10-08 12:51:12,4494.0,0.005423999857157469,0.017893999814987183,0.0060259997844696045,0.04468899965286255,0.18549999594688416,-0.9179999828338623,-0.2720000147819519
